date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,air_pollution_index,traffic_volume
2016-10-31 18:00:00,None,87,3,60,8,8,287.153,0.0,0.0,92,Rain,235,3455
2016-10-31 19:00:00,None,90,4,72,9,9,287.153,0.0,0.0,92,Rain,82,2282
2016-10-31 20:00:00,None,86,4,70,1,1,287.153,0.0,0.0,92,Rain,70,2147
2016-10-31 21:00:00,None,86,4,70,3,3,287.606,0.0,0.0,0,Clear,11,2090
2016-10-31 22:00:00,None,86,4,70,8,8,287.606,0.0,0.0,0,Clear,98,1511
2016-10-31 23:00:00,None,86,4,77,9,9,287.606,0.0,0.0,0,Clear,13,1019
2016-11-01 00:00:00,None,86,5,90,3,3,286.399,0.0,0.0,8,Clear,241,565
2016-11-01 01:00:00,None,91,5,102,9,9,286.399,0.0,0.0,8,Clear,67,394
2016-11-01 02:00:00,None,98,5,104,9,9,286.399,0.0,0.0,8,Clear,136,252
2016-11-01 03:00:00,None,98,4,97,7,7,283.649,0.0,0.0,0,Clear,278,320
2016-11-01 04:00:00,None,99,3,90,1,1,283.649,0.0,0.0,0,Clear,230,799
2016-11-01 05:00:00,None,99,3,94,4,4,283.649,0.0,0.0,0,Clear,233,2707
2016-11-01 06:00:00,None,100,3,100,6,6,281.469,0.0,0.0,0,Clear,164,5502
2016-11-01 07:00:00,None,99,2,130,9,9,281.469,0.0,0.0,0,Clear,39,6092
2016-11-01 08:00:00,None,95,4,110,7,7,281.469,0.0,0.0,0,Clear,119,5467
2016-11-01 09:00:00,None,91,3,143,7,7,283.585,0.0,0.0,0,Clear,261,4892
2016-11-01 10:00:00,None,86,2,190,8,8,283.585,0.0,0.0,0,Clear,202,4293
2016-11-01 11:00:00,None,91,1,177,9,9,283.585,0.0,0.0,0,Clear,20,4285
2016-11-01 12:00:00,None,100,1,160,9,9,287.15,0.0,0.0,1,Clear,26,4252
2016-11-01 13:00:00,None,100,2,175,6,6,288.75,0.0,0.0,40,Clouds,164,4608
2016-11-01 14:00:00,None,74,2,190,3,3,289.29,0.0,0.0,1,Clear,126,4743
2016-11-01 15:00:00,None,84,2,203,6,6,289.75,0.0,0.0,1,Clear,238,5271
2016-11-01 16:00:00,None,97,2,220,3,3,289.35,0.0,0.0,75,Clouds,196,6103
2016-11-01 17:00:00,None,92,2,197,8,8,289.02,0.0,0.0,1,Clear,170,5926
2016-11-01 18:00:00,None,86,1,170,9,9,287.1,0.0,0.0,1,Clear,64,4563
2016-11-01 19:00:00,None,90,2,188,4,4,284.59,0.0,0.0,1,Clear,217,3097
2016-11-01 20:00:00,None,80,2,210,8,8,282.6,0.0,0.0,1,Clear,61,2494
2016-11-01 21:00:00,None,84,2,222,7,7,280.65,0.0,0.0,1,Clear,28,3161
2016-11-01 22:00:00,None,92,2,240,7,7,280.22,0.0,0.0,1,Clear,251,2922
2016-11-01 23:00:00,None,86,2,240,9,9,279.22,0.0,0.0,1,Clear,197,1079
2016-11-02 00:00:00,None,80,2,240,4,4,278.89,0.0,0.0,1,Clear,19,559
2016-11-02 01:00:00,None,77,1,215,1,1,278.35,0.0,0.0,90,Clouds,16,351
2016-11-02 02:00:00,None,100,1,243,4,4,277.61,0.0,0.0,90,Clouds,99,276
2016-11-02 03:00:00,None,96,1,237,1,1,277.62,0.0,0.0,1,Mist,177,348
2016-11-02 04:00:00,None,92,1,231,3,3,277.09,0.0,0.0,1,Mist,207,801
2016-11-02 05:00:00,None,92,1,231,2,2,276.75,0.0,0.0,75,Mist,20,2711
2016-11-02 06:00:00,None,92,1,231,8,8,276.09,0.0,0.0,1,Mist,61,5477
2016-11-02 07:00:00,None,85,1,236,8,8,276.33,0.0,0.0,75,Clouds,149,5805
2016-11-02 08:00:00,None,100,1,302,4,4,277.54,0.0,0.0,90,Mist,229,5276
2016-11-02 09:00:00,None,96,1,266,4,4,278.74,0.0,0.0,75,Mist,199,5140
2016-11-02 10:00:00,None,92,1,220,6,6,280.94,0.0,0.0,75,Mist,160,4262
2016-11-02 11:00:00,None,89,1,236,5,5,283.27,0.0,0.0,75,Clouds,207,4301
2016-11-02 12:00:00,None,86,2,260,3,3,284.96,0.0,0.0,75,Clouds,73,4390
2016-11-02 13:00:00,None,92,2,281,8,8,286.82,0.0,0.0,1,Clear,156,4323
2016-11-02 14:00:00,None,100,2,300,6,6,288.68,0.0,0.0,75,Clouds,221,4709
2016-11-02 15:00:00,None,97,2,300,8,8,289.29,0.0,0.0,90,Clouds,283,5406
2016-11-02 16:00:00,None,95,3,300,5,5,288.95,0.0,0.0,90,Clouds,106,6364
2016-11-02 17:00:00,None,94,3,300,4,4,287.96,0.0,0.0,90,Clouds,102,5972
2016-11-02 18:00:00,None,93,3,300,6,6,286.52,0.0,0.0,75,Clouds,71,4401
2016-11-02 19:00:00,None,93,3,298,5,5,285.09,0.0,0.0,1,Clear,100,3115
2016-11-02 20:00:00,None,80,3,290,2,2,282.49,0.0,0.0,1,Clear,70,2538
2016-11-02 21:00:00,None,82,3,272,4,4,281.53,0.0,0.0,75,Clouds,63,2139
2016-11-02 22:00:00,None,86,3,250,1,1,281.96,0.0,0.0,75,Clouds,196,1420
2016-11-02 23:00:00,None,89,2,264,3,3,281.9,0.0,0.0,40,Mist,273,992
2016-11-02 23:00:00,None,93,2,280,2,2,281.9,0.0,0.0,40,Drizzle,247,992
2016-11-03 00:00:00,None,80,2,260,7,7,280.42,0.0,0.0,20,Clouds,278,1024
2016-11-03 01:00:00,None,80,2,259,5,5,279.15,0.0,0.0,20,Mist,208,561
2016-11-03 02:00:00,None,80,3,230,8,8,278.77,0.0,0.0,20,Mist,257,443
2016-11-03 03:00:00,None,76,2,224,2,2,278.65,0.0,0.0,1,Mist,265,476
2016-11-03 04:00:00,None,92,3,210,7,7,278.78,0.0,0.0,1,Mist,168,965
2016-11-03 05:00:00,None,95,3,214,2,2,278.94,0.0,0.0,1,Mist,103,2812
2016-11-03 06:00:00,None,100,2,220,7,7,279.15,0.0,0.0,1,Mist,192,5706
2016-11-03 07:00:00,None,96,2,195,4,4,279.62,0.0,0.0,1,Fog,28,6308
2016-11-03 08:00:00,None,92,2,170,7,7,279.41,0.0,0.0,1,Fog,205,5865
2016-11-03 08:00:00,None,82,2,195,3,3,279.41,0.0,0.0,1,Mist,74,5865
2016-11-03 09:00:00,None,85,2,170,5,5,279.88,0.0,0.0,75,Mist,213,5410
2016-11-03 10:00:00,None,83,2,175,4,4,280.77,0.0,0.0,1,Mist,85,4321
2016-11-03 11:00:00,None,79,1,190,7,7,284.89,0.0,0.0,75,Clouds,221,4459
2016-11-03 12:00:00,None,79,1,198,4,4,287.02,0.0,0.0,20,Clouds,254,4731
2016-11-03 13:00:00,None,80,2,210,6,6,287.28,0.0,0.0,20,Clouds,122,4646
2016-11-03 14:00:00,None,74,2,190,2,2,290.01,0.0,0.0,1,Clear,39,5182
2016-11-03 15:00:00,None,74,2,190,9,9,290.88,0.0,0.0,1,Clear,256,5604
2016-11-03 16:00:00,None,86,3,223,9,9,291.01,0.0,0.0,1,Clear,245,6325
2016-11-03 17:00:00,None,79,2,190,2,2,290.75,0.0,0.0,1,Clear,186,6131
2016-11-03 18:00:00,None,80,2,202,2,2,288.48,0.0,0.0,1,Clear,102,4717
2016-11-03 19:00:00,None,86,3,238,1,1,286.16,0.0,0.0,1,Clear,178,3283
2016-11-03 20:00:00,None,82,2,234,5,5,282.73,0.0,0.0,1,Clear,95,2920
2016-11-03 21:00:00,None,86,2,200,2,2,280.76,0.0,0.0,1,Clear,118,2443
2016-11-03 22:00:00,None,86,2,209,1,1,279.42,0.0,0.0,1,Clear,166,1716
2016-11-03 23:00:00,None,86,2,220,8,8,278.29,0.0,0.0,1,Clear,138,1116
2016-11-04 00:00:00,None,100,1,230,7,7,277.29,0.0,0.0,1,Clear,296,639
2016-11-04 01:00:00,None,100,1,226,8,8,277.59,0.0,0.0,1,Clear,292,375
2016-11-04 02:00:00,None,100,1,207,3,3,277.02,0.0,0.0,1,Clear,17,309
2016-11-04 03:00:00,None,100,1,194,9,9,277.22,0.0,0.0,1,Clear,49,372
2016-11-04 04:00:00,None,100,2,180,1,1,276.96,0.0,0.0,1,Mist,209,768
2016-11-04 05:00:00,None,80,2,180,9,9,276.78,0.0,0.0,1,Mist,143,2475
2016-11-04 06:00:00,None,100,1,160,5,5,276.08,0.0,0.0,1,Mist,152,5225
2016-11-04 06:00:00,None,92,2,164,2,2,276.08,0.0,0.0,1,Fog,286,5225
2016-11-04 07:00:00,None,85,3,170,3,3,277.01,0.0,0.0,1,Mist,207,6166
2016-11-04 07:00:00,None,82,2,170,2,2,277.01,0.0,0.0,1,Fog,239,6166
2016-11-04 08:00:00,None,79,1,170,8,8,277.28,0.0,0.0,1,Mist,100,5310
2016-11-04 09:00:00,None,83,2,179,4,4,278.81,0.0,0.0,1,Mist,115,4750
2016-11-04 10:00:00,None,69,3,180,6,6,282.74,0.0,0.0,1,Clear,96,4252
2016-11-04 11:00:00,None,60,2,170,5,5,285.75,0.0,0.0,1,Haze,284,4661
2016-11-04 12:00:00,None,60,2,170,8,8,288.55,0.0,0.0,1,Clear,101,4549
2016-11-04 13:00:00,None,56,3,170,4,4,290.48,0.0,0.0,1,Clear,265,4607
2016-11-04 14:00:00,None,57,3,160,5,5,291.71,0.0,0.0,20,Clouds,43,4810
2016-11-04 15:00:00,None,60,2,150,4,4,292.52,0.0,0.0,20,Clouds,67,5600
2016-11-04 16:00:00,None,64,3,154,3,3,293.09,0.0,0.0,1,Clear,208,6030
2016-11-04 17:00:00,None,69,3,160,6,6,292.65,0.0,0.0,1,Clear,252,5778
2016-11-04 18:00:00,None,76,4,170,5,5,290.52,0.0,0.0,20,Clouds,269,4713
2016-11-04 19:00:00,None,86,5,160,5,5,288.22,0.0,0.0,1,Clear,187,3392
2016-11-04 20:00:00,None,88,5,160,7,7,284.63,0.0,0.0,1,Clear,30,2722
2016-11-04 21:00:00,None,93,5,160,3,3,282.89,0.0,0.0,1,Clear,69,2698
2016-11-04 22:00:00,None,86,3,160,8,8,281.42,0.0,0.0,1,Clear,180,2433
2016-11-04 23:00:00,None,86,3,160,9,9,280.75,0.0,0.0,1,Clear,54,1753
2016-11-05 00:00:00,None,86,5,160,3,3,279.92,0.0,0.0,1,Clear,51,1241
2016-11-05 01:00:00,None,83,4,164,5,5,279.65,0.0,0.0,1,Clear,186,739
2016-11-05 02:00:00,None,80,4,170,8,8,279.42,0.0,0.0,1,Clear,205,526
2016-11-05 03:00:00,None,84,5,178,1,1,278.55,0.0,0.0,1,Clear,12,331
2016-11-05 04:00:00,None,80,5,160,3,3,278.41,0.0,0.0,1,Mist,57,361
2016-11-05 05:00:00,None,82,5,160,4,4,277.49,0.0,0.0,1,Mist,158,630
2016-11-05 06:00:00,None,86,4,160,4,4,277.09,0.0,0.0,1,Mist,239,1200
2016-11-05 07:00:00,None,88,5,160,1,1,276.44,0.0,0.0,1,Mist,27,1839
2016-11-05 07:00:00,None,92,5,160,5,5,276.44,0.0,0.0,1,Fog,252,1839
2016-11-05 08:00:00,None,90,6,175,6,6,276.23,0.0,0.0,1,Mist,115,2754
2016-11-05 09:00:00,None,75,4,170,1,1,277.58,0.0,0.0,20,Mist,172,3313
2016-11-05 10:00:00,None,72,4,170,4,4,283.01,0.0,0.0,40,Clouds,41,3720
2016-11-05 11:00:00,None,70,4,170,7,7,284.65,0.0,0.0,1,Clear,131,4415
2016-11-05 12:00:00,None,72,3,170,4,4,288.48,0.0,0.0,1,Clear,112,4524
2016-11-05 13:00:00,None,75,3,170,8,8,291.2,0.0,0.0,1,Clear,195,4621
2016-11-05 14:00:00,None,83,3,186,9,9,294.28,0.0,0.0,1,Clear,232,4378
2016-11-05 15:00:00,None,80,2,160,8,8,295.15,0.0,0.0,1,Clear,55,4315
2016-11-05 16:00:00,None,80,2,169,1,1,295.08,0.0,0.0,1,Clear,135,4383
2016-11-05 17:00:00,None,81,3,180,3,3,294.42,0.0,0.0,1,Clear,157,4288
2016-11-05 18:00:00,None,80,3,175,6,6,292.84,0.0,0.0,1,Clear,35,4184
2016-11-05 19:00:00,None,80,3,170,6,6,288.48,0.0,0.0,1,Clear,148,3477
2016-11-05 20:00:00,None,100,2,180,6,6,285.59,0.0,0.0,1,Clear,203,2689
2016-11-05 21:00:00,None,99,2,180,5,5,284.09,0.0,0.0,1,Clear,225,2593
2016-11-05 22:00:00,None,86,3,212,6,6,284.62,0.0,0.0,1,Clear,46,2485
2016-11-05 23:00:00,None,90,2,219,6,6,284.08,0.0,0.0,1,Clear,224,1955
2016-11-06 00:00:00,None,100,1,210,8,8,283.61,0.0,0.0,1,Clear,184,1283
2016-11-06 01:00:00,None,100,1,232,5,5,283.48,0.0,0.0,1,Clear,123,539
2016-11-06 01:00:00,None,100,1,256,1,1,282.87,0.0,0.0,1,Clear,163,539
2016-11-06 02:00:00,None,93,1,256,1,1,282.35,0.0,0.0,1,Clear,290,331
2016-11-06 03:00:00,None,86,1,256,8,8,281.82,0.0,0.0,1,Mist,286,194
2016-11-06 04:00:00,None,85,1,270,9,9,281.55,0.0,0.0,1,Clear,288,243
2016-11-06 05:00:00,None,93,2,350,6,6,281.75,0.0,0.0,1,Clear,74,455
2016-11-06 06:00:00,None,89,2,332,4,4,281.22,0.0,0.0,1,Clear,98,822
2016-11-06 07:00:00,None,86,2,310,4,4,280.49,0.0,0.0,1,Clear,95,1377
2016-11-06 08:00:00,None,91,2,307,3,3,281.01,0.0,0.0,1,Clear,248,2169
2016-11-06 09:00:00,None,100,1,304,5,5,285.28,0.0,0.0,1,Clear,209,3175
2016-11-06 10:00:00,None,97,1,293,9,9,287.83,0.0,0.0,1,Clear,114,4093
2016-11-06 11:00:00,None,86,1,230,2,2,289.28,0.0,0.0,1,Clear,73,3608
2016-11-06 12:00:00,None,86,1,210,2,2,291.88,0.0,0.0,1,Clear,213,3679
2016-11-06 13:00:00,None,88,2,190,8,8,292.46,0.0,0.0,1,Clear,185,3618
2016-11-06 14:00:00,None,90,1,205,5,5,293.58,0.0,0.0,1,Clear,48,3569
2016-11-06 15:00:00,None,93,1,224,6,6,293.75,0.0,0.0,20,Clouds,149,3912
2016-11-06 16:00:00,None,86,1,207,1,1,293.49,0.0,0.0,1,Clear,148,3782
2016-11-06 17:00:00,None,100,1,170,7,7,291.76,0.0,0.0,1,Clear,57,3790
2016-11-06 18:00:00,None,100,2,179,6,6,289.34,0.0,0.0,1,Clear,145,3204
2016-11-06 19:00:00,None,100,3,190,2,2,288.02,0.0,0.0,1,Clear,110,2620
2016-11-06 20:00:00,None,100,3,200,2,2,286.15,0.0,0.0,1,Clear,250,2069
2016-11-06 21:00:00,None,100,4,190,8,8,285.69,0.0,0.0,1,Clear,217,1923
2016-11-06 22:00:00,None,99,4,189,6,6,285.08,0.0,0.0,1,Clear,219,1308
2016-11-06 23:00:00,None,93,4,190,6,6,284.48,0.0,0.0,1,Clear,117,819
2016-11-07 00:00:00,None,93,4,176,8,8,284.21,0.0,0.0,1,Clear,77,437
2016-11-07 01:00:00,None,95,4,160,2,2,283.28,0.0,0.0,1,Clear,80,284
2016-11-07 02:00:00,None,93,4,142,9,9,283.64,0.0,0.0,75,Clouds,107,217
2016-11-07 03:00:00,None,92,4,120,2,2,283.7,0.0,0.0,40,Clouds,118,285
2016-11-07 04:00:00,None,91,4,138,2,2,283.64,0.0,0.0,75,Clouds,173,854
2016-11-07 05:00:00,None,100,3,130,8,8,282.87,0.0,0.0,75,Clouds,295,2673
2016-11-07 06:00:00,None,97,4,134,4,4,282.7,0.0,0.0,40,Clouds,99,5671
2016-11-07 07:00:00,None,93,5,140,7,7,282.9,0.0,0.0,90,Clouds,84,6103
2016-11-07 08:00:00,None,93,4,150,7,7,282.83,0.0,0.0,75,Clouds,38,5717
2016-11-07 09:00:00,None,93,4,170,7,7,283.55,0.0,0.0,90,Clouds,12,4582
2016-11-07 10:00:00,None,65,8,180,5,5,284.96,0.0,0.0,90,Clouds,20,4034
2016-11-07 11:00:00,None,65,8,180,6,6,286.53,0.0,0.0,90,Clouds,82,4088
2016-11-07 12:00:00,None,78,4,188,7,7,287.97,0.0,0.0,90,Clouds,227,4364
2016-11-07 13:00:00,None,70,4,180,3,3,288.62,0.0,0.0,40,Clouds,127,4292
2016-11-07 14:00:00,None,70,3,184,9,9,289.95,0.0,0.0,90,Clouds,196,4725
2016-11-07 15:00:00,None,70,2,190,7,7,290.01,0.0,0.0,90,Rain,265,5168
2016-11-07 16:00:00,None,78,2,196,5,5,289.62,0.0,0.0,90,Rain,81,6191
2016-11-07 17:00:00,None,86,2,220,1,1,288.69,0.0,0.0,40,Clouds,222,5691
2016-11-07 18:00:00,None,88,2,211,1,1,287.84,0.0,0.0,40,Rain,81,4029
2016-11-07 19:00:00,None,93,2,200,8,8,287.09,0.0,0.0,1,Drizzle,271,2678
2016-11-07 20:00:00,None,93,2,180,7,7,286.76,0.0,0.0,1,Clear,286,2168
2016-11-07 21:00:00,None,93,2,179,3,3,285.83,0.0,0.0,1,Clear,257,1929
2016-11-07 22:00:00,None,100,2,170,7,7,284.58,0.0,0.0,1,Clear,96,1279
2016-11-07 23:00:00,None,100,2,178,7,7,284.34,0.0,0.0,1,Clear,219,801
2016-11-08 00:00:00,None,100,2,190,9,9,283.09,0.0,0.0,1,Clear,228,475
2016-11-08 01:00:00,None,88,1,179,6,6,281.82,0.0,0.0,1,Clear,140,280
2016-11-08 02:00:00,None,100,2,160,6,6,281.55,0.0,0.0,1,Clear,259,238
2016-11-08 03:00:00,None,96,2,171,5,5,280.82,0.0,0.0,1,Clear,277,322
2016-11-08 04:00:00,None,92,4,187,1,1,280.09,0.0,0.0,1,Clear,93,805
2016-11-08 05:00:00,None,95,3,157,6,6,279.69,0.0,0.0,1,Clear,28,2762
2016-11-08 06:00:00,None,100,3,120,4,4,279.42,0.0,0.0,1,Clear,32,5623
2016-11-08 07:00:00,None,93,3,150,1,1,278.9,0.0,0.0,1,Clear,60,6004
2016-11-08 08:00:00,None,80,3,183,5,5,278.9,0.0,0.0,1,Clear,277,5495
2016-11-08 09:00:00,None,77,3,181,6,6,280.4,0.0,0.0,1,Clear,101,5089
2016-11-08 10:00:00,None,75,2,180,5,5,283.46,0.0,0.0,1,Clear,194,4217
2016-11-08 11:00:00,None,79,3,185,2,2,284.81,0.0,0.0,1,Clear,299,4305
2016-11-08 12:00:00,None,86,3,194,9,9,285.59,0.0,0.0,1,Clear,259,4443
2016-11-08 13:00:00,None,87,3,197,6,6,286.55,0.0,0.0,1,Clear,89,4594
2016-11-08 14:00:00,None,93,2,201,2,2,287.15,0.0,0.0,20,Clouds,141,4614
2016-11-08 15:00:00,None,95,2,217,6,6,287.33,0.0,0.0,20,Clouds,243,5518
2016-11-08 16:00:00,None,100,2,245,9,9,287.15,0.0,0.0,1,Clear,15,6182
2016-11-08 17:00:00,None,97,2,254,4,4,284.62,0.0,0.0,1,Clear,299,5444
2016-11-08 18:00:00,None,93,2,270,7,7,283.22,0.0,0.0,1,Clear,77,3820
2016-11-08 19:00:00,None,87,2,277,3,3,280.6,0.0,0.0,1,Clear,22,2688
2016-11-08 20:00:00,None,93,3,260,7,7,278.54,0.0,0.0,1,Clear,210,2197
2016-11-08 21:00:00,None,100,2,260,5,5,277.03,0.0,0.0,1,Clear,215,1892
2016-11-08 22:00:00,None,100,3,270,7,7,275.89,0.0,0.0,1,Clear,238,1407
2016-11-08 23:00:00,None,98,3,271,6,6,275.28,0.0,0.0,1,Clear,220,975
2016-11-09 00:00:00,None,89,3,290,7,7,274.68,0.0,0.0,1,Clear,278,685
2016-11-09 01:00:00,None,90,2,283,8,8,274.28,0.0,0.0,1,Clear,104,449
2016-11-09 02:00:00,None,92,3,273,3,3,274.4,0.0,0.0,1,Clear,181,346
2016-11-09 03:00:00,None,92,2,253,1,1,273.97,0.0,0.0,1,Clear,293,454
2016-11-09 04:00:00,None,92,1,219,7,7,273.22,0.0,0.0,1,Clear,138,957
2016-11-09 05:00:00,None,88,1,203,6,6,273.22,0.0,0.0,1,Clear,17,2843
2016-11-09 06:00:00,None,83,1,180,1,1,273.14,0.0,0.0,1,Clear,259,5822
2016-11-09 07:00:00,None,88,2,191,3,3,273.09,0.0,0.0,1,Mist,76,6238
2016-11-09 08:00:00,None,94,2,170,9,9,273.35,0.0,0.0,90,Mist,283,5779
2016-11-09 08:00:00,None,89,2,166,6,6,273.35,0.0,0.0,90,Fog,44,5779
2016-11-09 09:00:00,None,81,3,160,9,9,276.07,0.0,0.0,1,Mist,107,5221
2016-11-09 10:00:00,None,78,2,160,2,2,280.5,0.0,0.0,1,Clear,136,4170
2016-11-09 11:00:00,None,75,2,160,7,7,284.59,0.0,0.0,20,Clouds,94,4420
2016-11-09 12:00:00,None,79,3,180,5,5,285.64,0.0,0.0,1,Clear,220,4479
2016-11-09 13:00:00,None,75,2,160,6,6,287.4,0.0,0.0,20,Clouds,52,4587
2016-11-09 14:00:00,None,76,2,162,9,9,288.08,0.0,0.0,20,Clouds,249,4884
2016-11-09 15:00:00,None,81,4,170,8,8,288.15,0.0,0.0,20,Clouds,49,5368
2016-11-09 16:00:00,None,78,4,177,3,3,287.84,0.0,0.0,1,Clear,231,6263
2016-11-09 17:00:00,None,75,4,190,8,8,286.71,0.0,0.0,40,Clouds,164,5927
2016-11-09 18:00:00,None,79,4,195,9,9,285.03,0.0,0.0,1,Clear,157,4016
2016-11-09 19:00:00,None,75,2,130,6,6,284.42,0.0,0.0,1,Clear,215,2901
2016-11-09 20:00:00,None,80,1,139,2,2,283.75,0.0,0.0,1,Clear,21,2427
2016-11-09 21:00:00,None,87,1,150,3,3,283.09,0.0,0.0,1,Clear,250,2140
2016-11-09 22:00:00,None,89,2,136,8,8,283.21,0.0,0.0,1,Clear,32,1484
2016-11-09 23:00:00,None,93,3,120,3,3,282.65,0.0,0.0,1,Clear,21,969
2016-11-10 00:00:00,None,90,3,145,4,4,282.4,0.0,0.0,1,Clear,126,691
2016-11-10 01:00:00,None,87,3,150,6,6,281.9,0.0,0.0,1,Clear,117,502
2016-11-10 02:00:00,None,86,3,197,6,6,281.59,0.0,0.0,1,Clear,181,422
2016-11-10 03:00:00,None,86,4,251,4,4,281.09,0.0,0.0,1,Clear,48,419
2016-11-10 04:00:00,None,88,4,263,2,2,280.69,0.0,0.0,1,Clear,51,925
2016-11-10 05:00:00,None,93,3,280,2,2,280.29,0.0,0.0,1,Clear,231,2921
2016-11-10 06:00:00,None,93,5,284,4,4,279.84,0.0,0.0,1,Clear,57,5704
2016-11-10 07:00:00,None,81,8,300,4,4,279.61,0.0,0.0,1,Clear,44,5805
2016-11-10 08:00:00,None,84,7,297,3,3,279.8,0.0,0.0,1,Clear,265,4983
2016-11-10 09:00:00,None,93,5,290,3,3,281.75,0.0,0.0,1,Clear,281,5480
2016-11-10 10:00:00,None,81,5,273,2,2,284.14,0.0,0.0,1,Clear,27,4223
2016-11-10 11:00:00,None,65,5,250,8,8,286.33,0.0,0.0,1,Clear,233,4506
2016-11-10 12:00:00,None,69,5,257,3,3,288.33,0.0,0.0,1,Clear,136,4733
2016-11-10 13:00:00,None,74,5,260,2,2,290.33,0.0,0.0,1,Clear,11,4907
2016-11-10 14:00:00,None,74,5,260,4,4,291.86,0.0,0.0,1,Clear,62,5000
2016-11-10 15:00:00,None,75,5,260,2,2,292.48,0.0,0.0,1,Clear,227,5466
2016-11-10 16:00:00,None,72,6,264,8,8,291.89,0.0,0.0,1,Clear,69,6154
2016-11-10 17:00:00,None,70,7,270,2,2,290.42,0.0,0.0,1,Clear,44,5818
2016-11-10 18:00:00,None,79,6,276,3,3,288.62,0.0,0.0,1,Clear,170,4176
2016-11-10 19:00:00,None,78,5,290,8,8,287.03,0.0,0.0,1,Clear,200,2855
2016-11-10 20:00:00,None,81,4,285,7,7,285.62,0.0,0.0,1,Clear,269,2384
2016-11-10 21:00:00,None,86,4,280,2,2,284.55,0.0,0.0,1,Clear,286,1974
2016-11-10 22:00:00,None,86,4,298,4,4,283.75,0.0,0.0,1,Clear,121,1694
2016-11-10 23:00:00,None,86,4,320,4,4,282.97,0.0,0.0,1,Clear,141,1042
2016-11-11 00:00:00,Veterans Day,88,3,303,2,2,281.96,0.0,0.0,1,Clear,104,572
2016-11-11 01:00:00,None,86,3,300,1,1,281.22,0.0,0.0,1,Clear,250,379
2016-11-11 02:00:00,None,86,2,183,9,9,280.73,0.0,0.0,1,Clear,269,306
2016-11-11 03:00:00,None,86,1,55,4,4,279.84,0.0,0.0,1,Clear,141,370
2016-11-11 04:00:00,None,83,2,57,5,5,279.09,0.0,0.0,40,Clouds,245,885
2016-11-11 05:00:00,None,81,3,60,5,5,278.65,0.0,0.0,1,Clear,268,2702
2016-11-11 06:00:00,None,87,2,93,8,8,277.84,0.0,0.0,1,Clear,253,5478
2016-11-11 07:00:00,None,94,1,70,3,3,277.03,0.0,0.0,1,Clear,64,5797
2016-11-11 08:00:00,None,80,3,100,4,4,276.56,0.0,0.0,1,Clear,206,5269
2016-11-11 09:00:00,None,74,4,60,3,3,277.82,0.0,0.0,1,Clear,92,4797
2016-11-11 10:00:00,None,76,4,60,9,9,278.89,0.0,0.0,1,Clear,297,4478
2016-11-11 11:00:00,None,87,3,60,7,7,279.95,0.0,0.0,1,Clear,200,4432
2016-11-11 12:00:00,None,87,3,76,4,4,280.55,0.0,0.0,1,Clear,226,4524
2016-11-11 13:00:00,None,87,5,70,9,9,281.21,0.0,0.0,1,Clear,254,4586
2016-11-11 14:00:00,None,87,4,60,2,2,281.95,0.0,0.0,1,Clear,275,4743
2016-11-11 15:00:00,None,87,4,50,6,6,282.15,0.0,0.0,1,Clear,41,5047
2016-11-11 16:00:00,None,89,3,59,6,6,282.02,0.0,0.0,1,Clear,270,5664
2016-11-11 17:00:00,None,93,3,70,4,4,280.82,0.0,0.0,1,Clear,166,5426
2016-11-11 18:00:00,None,100,1,50,1,1,278.1,0.0,0.0,1,Clear,144,4387
2016-11-11 19:00:00,None,100,1,50,7,7,275.66,0.0,0.0,1,Clear,267,3276
2016-11-11 20:00:00,None,100,3,112,2,2,273.59,0.0,0.0,1,Clear,275,2551
2016-11-11 21:00:00,None,95,2,95,7,7,272.82,0.0,0.0,1,Clear,62,2781
2016-11-11 22:00:00,None,89,2,30,8,8,272.15,0.0,0.0,1,Clear,49,2424
2016-11-11 23:00:00,None,94,2,180,2,2,271.82,0.0,0.0,1,Clear,195,1738
2016-11-12 00:00:00,None,100,1,340,3,3,271.48,0.0,0.0,1,Clear,256,974
2016-11-12 01:00:00,None,95,2,344,5,5,271.54,0.0,0.0,1,Clear,85,605
2016-11-12 02:00:00,None,91,2,350,4,4,272.08,0.0,0.0,1,Clear,101,480
2016-11-12 03:00:00,None,90,1,187,8,8,272.28,0.0,0.0,1,Clear,230,336
2016-11-12 04:00:00,None,93,2,350,2,2,273.08,0.0,0.0,1,Clear,214,377
2016-11-12 05:00:00,None,89,2,195,3,3,273.55,0.0,0.0,1,Clear,123,648
2016-11-12 06:00:00,None,86,2,20,4,4,273.81,0.0,0.0,1,Clear,91,1177
2016-11-12 07:00:00,None,80,2,350,1,1,273.82,0.0,0.0,1,Clear,236,1876
2016-11-12 08:00:00,None,79,2,335,7,7,273.82,0.0,0.0,1,Clear,31,2844
2016-11-12 09:00:00,None,75,2,59,9,9,275.75,0.0,0.0,1,Clear,218,3541
2016-11-12 10:00:00,None,86,2,36,1,1,278.58,0.0,0.0,1,Clear,281,4310
2016-11-12 11:00:00,None,100,2,10,6,6,280.88,0.0,0.0,1,Clear,137,4227
2016-11-12 12:00:00,None,97,2,34,1,1,282.15,0.0,0.0,1,Clear,257,4513
